Date	Result	WhiteElo	BlackElo	Opening	Moves
2016.04.30	0-1	1777	1809	Scandinavian Defense: Mieses-Kotroc Variation	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qd8 4. d4 Nf6
2016.04.30	0-1	2025	2046	Gruenfeld Defense: Three Knights Variation, Paris Variation	1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3 Bg7
2016.04.30	1-0	1944	2007	Bishop's Opening: Vienna Hybrid	1. e4 e5 2. Nc3 Nc6 3. Bc4 Nf6 4. d3 Bc5
2016.04.30	1-0	2165	2154	Horwitz Defense	1. d4 e6 2. Nf3 d5 3. g3 Nf6 4. Bg2 Be7
2016.04.30	1-0	2078	2115	King's Indian Attack: Symmetrical Defense	1. Nf3 Nf6 2. g3 g6 3. Bg2 Bg7 4. d4 d5
2016.04.30	0-1	2253	2332	Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted	1. e4 c5 2. Nf3 d6 3. d4 Nf6 4. dxc5 Nxe4
2016.04.30	1-0	1511	1500	Caro-Kann Defense	1. e4 c6 2. Nf3 Nf6 3. e5 Nd5 4. d4 f6
2016.04.30	1-0	1960	1883	Sicilian Defense: Marshall Counterattack	1. e4 c5 2. d4 e6 3. Nf3 d5 4. exd5 exd5
2016.04.30	0-1	1928	1819	English Opening: Anglo-Indian Defense	1. c4 Nf6 2. g3 d6 3. Bg2 g6 4. Nc3 Bg7
2016.04.30	1-0	1665	1726	King's Indian Defense: Semi-Classical Variation	1. d4 g6 2. c4 Bg7 3. Nc3 d6 4. e3 Nf6
2016.04.30	1-0	1421	1509	Dutch Defense: Raphael Variation	1. d4 f5 2. Nc3 Nf6 3. Bf4 e6 4. e3 Be7
2016.04.30	0-1	1775	1803	Sicilian Defense: Scheveningen Variation, English Attack #2	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6
2016.04.30	1-0	1737	1732	Nimzo-Indian Defense	1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Bf4 Bxc3+
2016.04.30	0-1	2157	2454	Gruenfeld Defense: Three Knights Variation, Petrosian System	1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3 Bg7
2016.04.30	1-0	1747	1741	Queen's Pawn Game #2	1. d4 d5 2. e3 Bf5 3. Bd3 Nf6 4. Bxf5 e6
2016.04.30	1-0	1770	1625	Owen Defense	1. e4 b6 2. Bc4 Bb7 3. Nc3 e6 4. Nf3 d5
2016.04.30	1-0	2003	1998	King's Pawn Game: Macleod Attack	1. e4 e5 2. c3 d5 3. exd5 Qxd5 4. c4 Qd8
2016.04.30	0-1	1860	1823	Slav Defense #2	1. d4 c6 2. c4 d5 3. Nc3 Nf6 4. e3 Bf5
2016.04.30	0-1	1862	1870	Caro-Kann Defense	1. e4 c6 2. Nf3 d5 3. exd5 cxd5 4. d4 Bg4
2016.04.30	1-0	1624	1704	Caro-Kann Defense: Accelerated Panov Attack #2	1. e4 c6 2. c4 d5 3. cxd5 cxd5 4. h3 dxe4
2016.04.30	0-1	2053	2053	Queen's Pawn Game: Symmetrical Variation	1. Nf3 Nf6 2. d4 d5 3. c3 Bf5 4. Bf4 e6
2016.04.30	0-1	1769	1710	Sicilian Defense: McDonnell Attack	1. e4 c5 2. f4 d6 3. Nf3 g6 4. d4 cxd4
2016.04.30	0-1	2017	2027	English Opening: Symmetrical Variation, Botvinnik System Reversed	1. c4 c5 2. Nc3 Nc6 3. Nf3 g6 4. g3 Bg7
2016.04.30	1-0	1595	1595	Scandinavian Defense: Mieses-Kotroc Variation	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qd8 4. Nf3 Nf6
2016.04.30	0-1	2156	2060	Four Knights Game: Italian Variation	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Nc3 Nxe4
2016.04.30	1-0	1660	1667	English Opening: Anglo-Scandinavian Defense, Malvinas Variation	1. c4 d5 2. cxd5 Qxd5 3. Nc3 Qa5 4. g3 Nf6
2016.04.30	0-1	1774	1725	Indian Game	1. d4 Nf6 2. e3 e6 3. a3 d5 4. c4 b6
2016.04.30	1-0	1988	1923	Dutch Defense: Krejcik Gambit	1. d4 f5 2. g4 fxg4 3. e4 Nf6 4. Nc3 e6
2016.04.30	1-0	2102	2059	Colle System #2	1. d4 d5 2. Nf3 e6 3. e3 Nf6 4. Bd3 Be7
2016.04.30	1-0	1749	1722	Philidor Defense #2	1. e4 e5 2. Nf3 d6 3. d3 Bg4 4. Be2 Nf6
2016.04.30	1-0	1704	1764	Hungarian Opening: Indian Defense	1. g3 Nf6 2. Bg2 c6 3. Nc3 a6 4. Kf1 d5
2016.04.30	1-0	1695	1648	Italian Game	1. e4 e5 2. Nf3 Nc6 3. Bc4 a6 4. a4 Nf6
